SettlementGroupID,TradingSegmentSN,TradingSegmentName,StartTime,InstrumentStatus,InstrumentID
SG01,10,收盘,15:15:00,6,601799
SG01,1,开盘前,06:00:00,0,601800
SG01,2,非交易,09:10:00,1,601800
SG01,3,集合竞价报单,09:10:00,3,601800
SG01,4,集合竞价撮合,09:14:00,5,601800
SG01,5,非交易,09:15:00,1,601800
SG01,6,连续交易,09:15:00,2,601800
SG01,7,非交易,11:30:00,1,601800
SG01,8,连续交易,13:00:00,2,601800
SG01,9,非交易,15:15:00,1,601800
SG01,10,收盘,15:15:00,6,601800
SG01,1,开盘前,06:00:00,0,601801
SG01,2,非交易,09:10:00,1,601801
SG01,3,集合竞价报单,09:10:00,3,601801
SG01,4,集合竞价撮合,09:14:00,5,601801
SG01,5,非交易,09:15:00,1,601801
SG01,6,连续交易,09:15:00,2,601801
SG01,7,非交易,11:30:00,1,601801
SG01,8,连续交易,13:00:00,2,601801
SG01,9,非交易,15:15:00,1,601801
SG01,10,收盘,15:15:00,6,601801
SG01,1,开盘前,06:00:00,0,601808
SG01,2,非交易,09:10:00,1,601808
SG01,3,集合竞价报单,09:10:00,3,601808
SG01,4,集合竞价撮合,09:14:00,5,601808
SG01,5,非交易,09:15:00,1,601808
SG01,6,连续交易,09:15:00,2,601808
SG01,7,非交易,11:30:00,1,601808
SG01,8,连续交易,13:00:00,2,601808
SG01,9,非交易,15:15:00,1,601808
SG01,10,收盘,15:15:00,6,601808
SG01,1,开盘前,06:00:00,0,601811
SG01,2,非交易,09:10:00,1,601811
SG01,3,集合竞价报单,09:10:00,3,601811
SG01,4,集合竞价撮合,09:14:00,5,601811
SG01,5,非交易,09:15:00,1,601811
SG01,6,连续交易,09:15:00,2,601811
SG01,7,非交易,11:30:00,1,601811
SG01,8,连续交易,13:00:00,2,601811
SG01,9,非交易,15:15:00,1,601811
SG01,10,收盘,15:15:00,6,601811
SG01,1,开盘前,06:00:00,0,601818
SG01,2,非交易,09:10:00,1,601818
SG01,3,集合竞价报单,09:10:00,3,601818
SG01,4,集合竞价撮合,09:14:00,5,601818
SG01,5,非交易,09:15:00,1,601818
SG01,6,连续交易,09:15:00,2,601818
SG01,7,非交易,11:30:00,1,601818
SG01,8,连续交易,13:00:00,2,601818
SG01,9,非交易,15:15:00,1,601818
SG01,10,收盘,15:15:00,6,601818
SG01,1,开盘前,06:00:00,0,601828
SG01,2,非交易,09:10:00,1,601828
SG01,3,集合竞价报单,09:10:00,3,601828
SG01,4,集合竞价撮合,09:14:00,5,601828
SG01,5,非交易,09:15:00,1,601828
SG01,6,连续交易,09:15:00,2,601828
SG01,7,非交易,11:30:00,1,601828
SG01,8,连续交易,13:00:00,2,601828
SG01,9,非交易,15:15:00,1,601828
SG01,10,收盘,15:15:00,6,601828
SG01,1,开盘前,06:00:00,0,601838
SG01,2,非交易,09:10:00,1,601838
SG01,3,集合竞价报单,09:10:00,3,601838
SG01,4,集合竞价撮合,09:14:00,5,601838
SG01,5,非交易,09:15:00,1,601838
SG01,6,连续交易,09:15:00,2,601838
SG01,7,非交易,11:30:00,1,601838
SG01,8,连续交易,13:00:00,2,601838
SG01,9,非交易,15:15:00,1,601838
SG01,10,收盘,15:15:00,6,601838
SG01,1,开盘前,06:00:00,0,601857
SG01,2,非交易,09:10:00,1,601857
SG01,3,集合竞价报单,09:10:00,3,601857
SG01,4,集合竞价撮合,09:14:00,5,601857
SG01,5,非交易,09:15:00,1,601857
SG01,6,连续交易,09:15:00,2,601857
SG01,7,非交易,11:30:00,1,601857
SG01,8,连续交易,13:00:00,2,601857
SG01,9,非交易,15:15:00,1,601857
SG01,10,收盘,15:15:00,6,601857
SG01,1,开盘前,06:00:00,0,601858
SG01,2,非交易,09:10:00,1,601858
SG01,3,集合竞价报单,09:10:00,3,601858
SG01,4,集合竞价撮合,09:14:00,5,601858
SG01,5,非交易,09:15:00,1,601858
SG01,6,连续交易,09:15:00,2,601858
SG01,7,非交易,11:30:00,1,601858
SG01,8,连续交易,13:00:00,2,601858
SG01,9,非交易,15:15:00,1,601858
SG01,10,收盘,15:15:00,6,601858
SG01,1,开盘前,06:00:00,0,601866
SG01,2,非交易,09:10:00,1,601866
SG01,3,集合竞价报单,09:10:00,3,601866
SG01,4,集合竞价撮合,09:14:00,5,601866
SG01,5,非交易,09:15:00,1,601866
SG01,6,连续交易,09:15:00,2,601866
SG01,7,非交易,11:30:00,1,601866
SG01,8,连续交易,13:00:00,2,601866
SG01,9,非交易,15:15:00,1,601866
SG01,10,收盘,15:15:00,6,601866
SG01,1,开盘前,06:00:00,0,601872
SG01,2,非交易,09:10:00,1,601872
SG01,3,集合竞价报单,09:10:00,3,601872
SG01,4,集合竞价撮合,09:14:00,5,601872
SG01,5,非交易,09:15:00,1,601872
SG01,6,连续交易,09:15:00,2,601872
SG01,7,非交易,11:30:00,1,601872
SG01,8,连续交易,13:00:00,2,601872
SG01,9,非交易,15:15:00,1,601872
SG01,10,收盘,15:15:00,6,601872
SG01,1,开盘前,06:00:00,0,601877
SG01,2,非交易,09:10:00,1,601877
SG01,3,集合竞价报单,09:10:00,3,601877
SG01,4,集合竞价撮合,09:14:00,5,601877
SG01,5,非交易,09:15:00,1,601877
SG01,6,连续交易,09:15:00,2,601877
SG01,7,非交易,11:30:00,1,601877
SG01,8,连续交易,13:00:00,2,601877
SG01,9,非交易,15:15:00,1,601877
SG01,10,收盘,15:15:00,6,601877
SG01,1,开盘前,06:00:00,0,601878
SG01,2,非交易,09:10:00,1,601878
SG01,3,集合竞价报单,09:10:00,3,601878
SG01,4,集合竞价撮合,09:14:00,5,601878
SG01,5,非交易,09:15:00,1,601878
SG01,6,连续交易,09:15:00,2,601878
SG01,7,非交易,11:30:00,1,601878
SG01,8,连续交易,13:00:00,2,601878
SG01,9,非交易,15:15:00,1,601878
SG01,10,收盘,15:15:00,6,601878
SG01,1,开盘前,06:00:00,0,601880
SG01,2,非交易,09:10:00,1,601880
SG01,3,集合竞价报单,09:10:00,3,601880
SG01,4,集合竞价撮合,09:14:00,5,601880
SG01,5,非交易,09:15:00,1,601880
SG01,6,连续交易,09:15:00,2,601880
SG01,7,非交易,11:30:00,1,601880
SG01,8,连续交易,13:00:00,2,601880
SG01,9,非交易,15:15:00,1,601880
SG01,10,收盘,15:15:00,6,601880
SG01,1,开盘前,06:00:00,0,601881
SG01,2,非交易,09:10:00,1,601881
SG01,3,集合竞价报单,09:10:00,3,601881
SG01,4,集合竞价撮合,09:14:00,5,601881
SG01,5,非交易,09:15:00,1,601881
SG01,6,连续交易,09:15:00,2,601881
SG01,7,非交易,11:30:00,1,601881
SG01,8,连续交易,13:00:00,2,601881
SG01,9,非交易,15:15:00,1,601881
SG01,10,收盘,15:15:00,6,601881
SG01,1,开盘前,06:00:00,0,601882
SG01,2,非交易,09:10:00,1,601882
SG01,3,集合竞价报单,09:10:00,3,601882
SG01,4,集合竞价撮合,09:14:00,5,601882
SG01,5,非交易,09:15:00,1,601882
SG01,6,连续交易,09:15:00,2,601882
SG01,7,非交易,11:30:00,1,601882
SG01,8,连续交易,13:00:00,2,601882
SG01,9,非交易,15:15:00,1,601882
SG01,10,收盘,15:15:00,6,601882
SG01,1,开盘前,06:00:00,0,601886
SG01,2,非交易,09:10:00,1,601886
SG01,3,集合竞价报单,09:10:00,3,601886
SG01,4,集合竞价撮合,09:14:00,5,601886
SG01,5,非交易,09:15:00,1,601886
SG01,6,连续交易,09:15:00,2,601886
SG01,7,非交易,11:30:00,1,601886
SG01,8,连续交易,13:00:00,2,601886
SG01,9,非交易,15:15:00,1,601886
SG01,10,收盘,15:15:00,6,601886
SG01,1,开盘前,06:00:00,0,601888
SG01,2,非交易,09:10:00,1,601888
SG01,3,集合竞价报单,09:10:00,3,601888
SG01,4,集合竞价撮合,09:14:00,5,601888
SG01,5,非交易,09:15:00,1,601888
SG01,6,连续交易,09:15:00,2,601888
SG01,7,非交易,11:30:00,1,601888
SG01,8,连续交易,13:00:00,2,601888
SG01,9,非交易,15:15:00,1,601888
SG01,10,收盘,15:15:00,6,601888
SG01,1,开盘前,06:00:00,0,601890
SG01,2,非交易,09:10:00,1,601890
SG01,3,集合竞价报单,09:10:00,3,601890
SG01,4,集合竞价撮合,09:14:00,5,601890
SG01,5,非交易,09:15:00,1,601890
SG01,6,连续交易,09:15:00,2,601890
SG01,7,非交易,11:30:00,1,601890
SG01,8,连续交易,13:00:00,2,601890
SG01,9,非交易,15:15:00,1,601890
SG01,10,收盘,15:15:00,6,601890
SG01,1,开盘前,06:00:00,0,601898
SG01,2,非交易,09:10:00,1,601898
SG01,3,集合竞价报单,09:10:00,3,601898
SG01,4,集合竞价撮合,09:14:00,5,601898
SG01,5,非交易,09:15:00,1,601898
SG01,6,连续交易,09:15:00,2,601898
SG01,7,非交易,11:30:00,1,601898
SG01,8,连续交易,13:00:00,2,601898
SG01,9,非交易,15:15:00,1,601898
SG01,10,收盘,15:15:00,6,601898
SG01,1,开盘前,06:00:00,0,601899
SG01,2,非交易,09:10:00,1,601899
SG01,3,集合竞价报单,09:10:00,3,601899
SG01,4,集合竞价撮合,09:14:00,5,601899
SG01,5,非交易,09:15:00,1,601899
SG01,6,连续交易,09:15:00,2,601899
SG01,7,非交易,11:30:00,1,601899
SG01,8,连续交易,13:00:00,2,601899
SG01,9,非交易,15:15:00,1,601899
SG01,10,收盘,15:15:00,6,601899
SG01,1,开盘前,06:00:00,0,601900
SG01,2,非交易,09:10:00,1,601900
SG01,3,集合竞价报单,09:10:00,3,601900
SG01,4,集合竞价撮合,09:14:00,5,601900
SG01,5,非交易,09:15:00,1,601900
SG01,6,连续交易,09:15:00,2,601900
SG01,7,非交易,11:30:00,1,601900
SG01,8,连续交易,13:00:00,2,601900
SG01,9,非交易,15:15:00,1,601900
SG01,10,收盘,15:15:00,6,601900
SG01,1,开盘前,06:00:00,0,601901
SG01,2,非交易,09:10:00,1,601901
SG01,3,集合竞价报单,09:10:00,3,601901
SG01,4,集合竞价撮合,09:14:00,5,601901
SG01,5,非交易,09:15:00,1,601901
SG01,6,连续交易,09:15:00,2,601901
SG01,7,非交易,11:30:00,1,601901
SG01,8,连续交易,13:00:00,2,601901
SG01,9,非交易,15:15:00,1,601901
SG01,10,收盘,15:15:00,6,601901
SG01,1,开盘前,06:00:00,0,601908
SG01,2,非交易,09:10:00,1,601908
SG01,3,集合竞价报单,09:10:00,3,601908
SG01,4,集合竞价撮合,09:14:00,5,601908
SG01,5,非交易,09:15:00,1,601908
SG01,6,连续交易,09:15:00,2,601908
SG01,7,非交易,11:30:00,1,601908
SG01,8,连续交易,13:00:00,2,601908
SG01,9,非交易,15:15:00,1,601908
SG01,10,收盘,15:15:00,6,601908
SG01,1,开盘前,06:00:00,0,601918
SG01,2,非交易,09:10:00,1,601918
SG01,3,集合竞价报单,09:10:00,3,601918
SG01,4,集合竞价撮合,09:14:00,5,601918
SG01,5,非交易,09:15:00,1,601918
SG01,6,连续交易,09:15:00,2,601918
SG01,7,非交易,11:30:00,1,601918
SG01,8,连续交易,13:00:00,2,601918
SG01,9,非交易,15:15:00,1,601918
SG01,10,收盘,15:15:00,6,601918
SG01,1,开盘前,06:00:00,0,601919
SG01,2,非交易,09:10:00,1,601919
SG01,3,集合竞价报单,09:10:00,3,601919
SG01,4,集合竞价撮合,09:14:00,5,601919
SG01,5,非交易,09:15:00,1,601919
SG01,6,连续交易,09:15:00,2,601919
SG01,7,非交易,11:30:00,1,601919
SG01,8,连续交易,13:00:00,2,601919
SG01,9,非交易,15:15:00,1,601919
SG01,10,收盘,15:15:00,6,601919
SG01,1,开盘前,06:00:00,0,601928
SG01,2,非交易,09:10:00,1,601928
SG01,3,集合竞价报单,09:10:00,3,601928
SG01,4,集合竞价撮合,09:14:00,5,601928
SG01,5,非交易,09:15:00,1,601928
SG01,6,连续交易,09:15:00,2,601928
SG01,7,非交易,11:30:00,1,601928
SG01,8,连续交易,13:00:00,2,601928
SG01,9,非交易,15:15:00,1,601928
SG01,10,收盘,15:15:00,6,601928
SG01,1,开盘前,06:00:00,0,601929
SG01,2,非交易,09:10:00,1,601929
SG01,3,集合竞价报单,09:10:00,3,601929
SG01,4,集合竞价撮合,09:14:00,5,601929
SG01,5,非交易,09:15:00,1,601929
SG01,6,连续交易,09:15:00,2,601929
SG01,7,非交易,11:30:00,1,601929
SG01,8,连续交易,13:00:00,2,601929
SG01,9,非交易,15:15:00,1,601929
SG01,10,收盘,15:15:00,6,601929
SG01,1,开盘前,06:00:00,0,601933
SG01,2,非交易,09:10:00,1,601933
SG01,3,集合竞价报单,09:10:00,3,601933
SG01,4,集合竞价撮合,09:14:00,5,601933
SG01,5,非交易,09:15:00,1,601933
SG01,6,连续交易,09:15:00,2,601933
SG01,7,非交易,11:30:00,1,601933
SG01,8,连续交易,13:00:00,2,601933
SG01,9,非交易,15:15:00,1,601933
SG01,10,收盘,15:15:00,6,601933
SG01,1,开盘前,06:00:00,0,601939
SG01,2,非交易,09:10:00,1,601939
SG01,3,集合竞价报单,09:10:00,3,601939
SG01,4,集合竞价撮合,09:14:00,5,601939
SG01,5,非交易,09:15:00,1,601939
SG01,6,连续交易,09:15:00,2,601939
SG01,7,非交易,11:30:00,1,601939
SG01,8,连续交易,13:00:00,2,601939
SG01,9,非交易,15:15:00,1,601939
SG01,10,收盘,15:15:00,6,601939
SG01,1,开盘前,06:00:00,0,601949
SG01,2,非交易,09:10:00,1,601949
SG01,3,集合竞价报单,09:10:00,3,601949
SG01,4,集合竞价撮合,09:14:00,5,601949
SG01,5,非交易,09:15:00,1,601949
SG01,6,连续交易,09:15:00,2,601949
SG01,7,非交易,11:30:00,1,601949
SG01,8,连续交易,13:00:00,2,601949
SG01,9,非交易,15:15:00,1,601949
SG01,10,收盘,15:15:00,6,601949
SG01,1,开盘前,06:00:00,0,601952
SG01,2,非交易,09:10:00,1,601952
SG01,3,集合竞价报单,09:10:00,3,601952
SG01,4,集合竞价撮合,09:14:00,5,601952
SG01,5,非交易,09:15:00,1,601952
SG01,6,连续交易,09:15:00,2,601952
SG01,7,非交易,11:30:00,1,601952
SG01,8,连续交易,13:00:00,2,601952
SG01,9,非交易,15:15:00,1,601952
SG01,10,收盘,15:15:00,6,601952
SG01,1,开盘前,06:00:00,0,601958
SG01,2,非交易,09:10:00,1,601958
SG01,3,集合竞价报单,09:10:00,3,601958
SG01,4,集合竞价撮合,09:14:00,5,601958
SG01,5,非交易,09:15:00,1,601958
SG01,6,连续交易,09:15:00,2,601958
SG01,7,非交易,11:30:00,1,601958
SG01,8,连续交易,13:00:00,2,601958
SG01,9,非交易,15:15:00,1,601958
SG01,10,收盘,15:15:00,6,601958
SG01,1,开盘前,06:00:00,0,601965
SG01,2,非交易,09:10:00,1,601965
SG01,3,集合竞价报单,09:10:00,3,601965
SG01,4,集合竞价撮合,09:14:00,5,601965
SG01,5,非交易,09:15:00,1,601965
SG01,6,连续交易,09:15:00,2,601965
SG01,7,非交易,11:30:00,1,601965
SG01,8,连续交易,13:00:00,2,601965
SG01,9,非交易,15:15:00,1,601965
SG01,10,收盘,15:15:00,6,601965
SG01,1,开盘前,06:00:00,0,601966
SG01,2,非交易,09:10:00,1,601966
SG01,3,集合竞价报单,09:10:00,3,601966
SG01,4,集合竞价撮合,09:14:00,5,601966
SG01,5,非交易,09:15:00,1,601966
SG01,6,连续交易,09:15:00,2,601966
SG01,7,非交易,11:30:00,1,601966
SG01,8,连续交易,13:00:00,2,601966
SG01,9,非交易,15:15:00,1,601966
SG01,10,收盘,15:15:00,6,601966
SG01,1,开盘前,06:00:00,0,601968
SG01,2,非交易,09:10:00,1,601968
SG01,3,集合竞价报单,09:10:00,3,601968
SG01,4,集合竞价撮合,09:14:00,5,601968
SG01,5,非交易,09:15:00,1,601968
SG01,6,连续交易,09:15:00,2,601968
SG01,7,非交易,11:30:00,1,601968
SG01,8,连续交易,13:00:00,2,601968
SG01,9,非交易,15:15:00,1,601968
SG01,10,收盘,15:15:00,6,601968
SG01,1,开盘前,06:00:00,0,601969
SG01,2,非交易,09:10:00,1,601969
SG01,3,集合竞价报单,09:10:00,3,601969
SG01,4,集合竞价撮合,09:14:00,5,601969
SG01,5,非交易,09:15:00,1,601969
SG01,6,连续交易,09:15:00,2,601969
SG01,7,非交易,11:30:00,1,601969
SG01,8,连续交易,13:00:00,2,601969
SG01,9,非交易,15:15:00,1,601969
SG01,10,收盘,15:15:00,6,601969
SG01,1,开盘前,06:00:00,0,601985
SG01,2,非交易,09:10:00,1,601985
SG01,3,集合竞价报单,09:10:00,3,601985
SG01,4,集合竞价撮合,09:14:00,5,601985
SG01,5,非交易,09:15:00,1,601985
SG01,6,连续交易,09:15:00,2,601985
SG01,7,非交易,11:30:00,1,601985
SG01,8,连续交易,13:00:00,2,601985
SG01,9,非交易,15:15:00,1,601985
SG01,10,收盘,15:15:00,6,601985
SG01,1,开盘前,06:00:00,0,601988
SG01,2,非交易,09:10:00,1,601988
SG01,3,集合竞价报单,09:10:00,3,601988
SG01,4,集合竞价撮合,09:14:00,5,601988
SG01,5,非交易,09:15:00,1,601988
SG01,6,连续交易,09:15:00,2,601988
SG01,7,非交易,11:30:00,1,601988
SG01,8,连续交易,13:00:00,2,601988
SG01,9,非交易,15:15:00,1,601988
SG01,10,收盘,15:15:00,6,601988
SG01,1,开盘前,06:00:00,0,601989
SG01,2,非交易,09:10:00,1,601989
SG01,3,集合竞价报单,09:10:00,3,601989
SG01,4,集合竞价撮合,09:14:00,5,601989
SG01,5,非交易,09:15:00,1,601989
SG01,6,连续交易,09:15:00,2,601989
SG01,7,非交易,11:30:00,1,601989
SG01,8,连续交易,13:00:00,2,601989
SG01,9,非交易,15:15:00,1,601989
SG01,10,收盘,15:15:00,6,601989
SG01,1,开盘前,06:00:00,0,601991
SG01,2,非交易,09:10:00,1,601991
SG01,3,集合竞价报单,09:10:00,3,601991
SG01,4,集合竞价撮合,09:14:00,5,601991
SG01,5,非交易,09:15:00,1,601991
SG01,6,连续交易,09:15:00,2,601991
SG01,7,非交易,11:30:00,1,601991
SG01,8,连续交易,13:00:00,2,601991
SG01,9,非交易,15:15:00,1,601991
SG01,10,收盘,15:15:00,6,601991
SG01,1,开盘前,06:00:00,0,601992
SG01,2,非交易,09:10:00,1,601992
SG01,3,集合竞价报单,09:10:00,3,601992
SG01,4,集合竞价撮合,09:14:00,5,601992
SG01,5,非交易,09:15:00,1,601992
SG01,6,连续交易,09:15:00,2,601992
SG01,7,非交易,11:30:00,1,601992
SG01,8,连续交易,13:00:00,2,601992
SG01,9,非交易,15:15:00,1,601992
SG01,10,收盘,15:15:00,6,601992
SG01,1,开盘前,06:00:00,0,601996
SG01,2,非交易,09:10:00,1,601996
SG01,3,集合竞价报单,09:10:00,3,601996
SG01,4,集合竞价撮合,09:14:00,5,601996
SG01,5,非交易,09:15:00,1,601996
SG01,6,连续交易,09:15:00,2,601996
SG01,7,非交易,11:30:00,1,601996
SG01,8,连续交易,13:00:00,2,601996
SG01,9,非交易,15:15:00,1,601996
SG01,10,收盘,15:15:00,6,601996
SG01,1,开盘前,06:00:00,0,601997
SG01,2,非交易,09:10:00,1,601997
SG01,3,集合竞价报单,09:10:00,3,601997
SG01,4,集合竞价撮合,09:14:00,5,601997
SG01,5,非交易,09:15:00,1,601997
SG01,6,连续交易,09:15:00,2,601997
SG01,7,非交易,11:30:00,1,601997
SG01,8,连续交易,13:00:00,2,601997
SG01,9,非交易,15:15:00,1,601997
SG01,10,收盘,15:15:00,6,601997
SG01,1,开盘前,06:00:00,0,601998
SG01,2,非交易,09:10:00,1,601998
SG01,3,集合竞价报单,09:10:00,3,601998
SG01,4,集合竞价撮合,09:14:00,5,601998
SG01,5,非交易,09:15:00,1,601998
SG01,6,连续交易,09:15:00,2,601998
SG01,7,非交易,11:30:00,1,601998
SG01,8,连续交易,13:00:00,2,601998
SG01,9,非交易,15:15:00,1,601998
SG01,10,收盘,15:15:00,6,601998
SG01,1,开盘前,06:00:00,0,601999
SG01,2,非交易,09:10:00,1,601999
SG01,3,集合竞价报单,09:10:00,3,601999
SG01,4,集合竞价撮合,09:14:00,5,601999
SG01,5,非交易,09:15:00,1,601999
SG01,6,连续交易,09:15:00,2,601999
SG01,7,非交易,11:30:00,1,601999
SG01,8,连续交易,13:00:00,2,601999
SG01,9,非交易,15:15:00,1,601999
SG01,10,收盘,15:15:00,6,601999
SG01,1,开盘前,06:00:00,0,603000
SG01,2,非交易,09:10:00,1,603000
SG01,3,集合竞价报单,09:10:00,3,603000
SG01,4,集合竞价撮合,09:14:00,5,603000
SG01,5,非交易,09:15:00,1,603000
SG01,6,连续交易,09:15:00,2,603000
SG01,7,非交易,11:30:00,1,603000
SG01,8,连续交易,13:00:00,2,603000
SG01,9,非交易,15:15:00,1,603000
SG01,10,收盘,15:15:00,6,603000
SG01,1,开盘前,06:00:00,0,603001
SG01,2,非交易,09:10:00,1,603001
SG01,3,集合竞价报单,09:10:00,3,603001
SG01,4,集合竞价撮合,09:14:00,5,603001
SG01,5,非交易,09:15:00,1,603001
SG01,6,连续交易,09:15:00,2,603001
SG01,7,非交易,11:30:00,1,603001
SG01,8,连续交易,13:00:00,2,603001
SG01,9,非交易,15:15:00,1,603001
SG01,10,收盘,15:15:00,6,603001
SG01,1,开盘前,06:00:00,0,603002
SG01,2,非交易,09:10:00,1,603002
SG01,3,集合竞价报单,09:10:00,3,603002
SG01,4,集合竞价撮合,09:14:00,5,603002
SG01,5,非交易,09:15:00,1,603002
SG01,6,连续交易,09:15:00,2,603002
SG01,7,非交易,11:30:00,1,603002
SG01,8,连续交易,13:00:00,2,603002
SG01,9,非交易,15:15:00,1,603002
SG01,10,收盘,15:15:00,6,603002
SG01,1,开盘前,06:00:00,0,603003
SG01,2,非交易,09:10:00,1,603003
SG01,3,集合竞价报单,09:10:00,3,603003
SG01,4,集合竞价撮合,09:14:00,5,603003
SG01,5,非交易,09:15:00,1,603003
SG01,6,连续交易,09:15:00,2,603003
SG01,7,非交易,11:30:00,1,603003
SG01,8,连续交易,13:00:00,2,603003
SG01,9,非交易,15:15:00,1,603003
SG01,10,收盘,15:15:00,6,603003
SG01,1,开盘前,06:00:00,0,603005
SG01,2,非交易,09:10:00,1,603005
SG01,3,集合竞价报单,09:10:00,3,603005
SG01,4,集合竞价撮合,09:14:00,5,603005
SG01,5,非交易,09:15:00,1,603005
SG01,6,连续交易,09:15:00,2,603005
SG01,7,非交易,11:30:00,1,603005
SG01,8,连续交易,13:00:00,2,603005
SG01,9,非交易,15:15:00,1,603005
SG01,10,收盘,15:15:00,6,603005
SG01,1,开盘前,06:00:00,0,603006
SG01,2,非交易,09:10:00,1,603006
SG01,3,集合竞价报单,09:10:00,3,603006
SG01,4,集合竞价撮合,09:14:00,5,603006
SG01,5,非交易,09:15:00,1,603006
SG01,6,连续交易,09:15:00,2,603006
SG01,7,非交易,11:30:00,1,603006
SG01,8,连续交易,13:00:00,2,603006
SG01,9,非交易,15:15:00,1,603006
SG01,10,收盘,15:15:00,6,603006
SG01,1,开盘前,06:00:00,0,603007
SG01,2,非交易,09:10:00,1,603007
SG01,3,集合竞价报单,09:10:00,3,603007
SG01,4,集合竞价撮合,09:14:00,5,603007
SG01,5,非交易,09:15:00,1,603007
SG01,6,连续交易,09:15:00,2,603007
SG01,7,非交易,11:30:00,1,603007
SG01,8,连续交易,13:00:00,2,603007
SG01,9,非交易,15:15:00,1,603007
SG01,10,收盘,15:15:00,6,603007
SG01,1,开盘前,06:00:00,0,603008
SG01,2,非交易,09:10:00,1,603008
SG01,3,集合竞价报单,09:10:00,3,603008
SG01,4,集合竞价撮合,09:14:00,5,603008
SG01,5,非交易,09:15:00,1,603008
SG01,6,连续交易,09:15:00,2,603008
SG01,7,非交易,11:30:00,1,603008
SG01,8,连续交易,13:00:00,2,603008
SG01,9,非交易,15:15:00,1,603008
SG01,10,收盘,15:15:00,6,603008
SG01,1,开盘前,06:00:00,0,603009
SG01,2,非交易,09:10:00,1,603009
SG01,3,集合竞价报单,09:10:00,3,603009
SG01,4,集合竞价撮合,09:14:00,5,603009
SG01,5,非交易,09:15:00,1,603009
SG01,6,连续交易,09:15:00,2,603009
SG01,7,非交易,11:30:00,1,603009
SG01,8,连续交易,13:00:00,2,603009
SG01,9,非交易,15:15:00,1,603009
SG01,10,收盘,15:15:00,6,603009
SG01,1,开盘前,06:00:00,0,603010
SG01,2,非交易,09:10:00,1,603010
SG01,3,集合竞价报单,09:10:00,3,603010
SG01,4,集合竞价撮合,09:14:00,5,603010
SG01,5,非交易,09:15:00,1,603010
SG01,6,连续交易,09:15:00,2,603010
SG01,7,非交易,11:30:00,1,603010
SG01,8,连续交易,13:00:00,2,603010
SG01,9,非交易,15:15:00,1,603010
SG01,10,收盘,15:15:00,6,603010
SG01,1,开盘前,06:00:00,0,603011
SG01,2,非交易,09:10:00,1,603011
SG01,3,集合竞价报单,09:10:00,3,603011
SG01,4,集合竞价撮合,09:14:00,5,603011
SG01,5,非交易,09:15:00,1,603011
SG01,6,连续交易,09:15:00,2,603011
SG01,7,非交易,11:30:00,1,603011
SG01,8,连续交易,13:00:00,2,603011
SG01,9,非交易,15:15:00,1,603011
SG01,10,收盘,15:15:00,6,603011
SG01,1,开盘前,06:00:00,0,603012
SG01,2,非交易,09:10:00,1,603012
SG01,3,集合竞价报单,09:10:00,3,603012
SG01,4,集合竞价撮合,09:14:00,5,603012
SG01,5,非交易,09:15:00,1,603012
SG01,6,连续交易,09:15:00,2,603012
SG01,7,非交易,11:30:00,1,603012
SG01,8,连续交易,13:00:00,2,603012
SG01,9,非交易,15:15:00,1,603012
SG01,10,收盘,15:15:00,6,603012
SG01,1,开盘前,06:00:00,0,603015
SG01,2,非交易,09:10:00,1,603015
SG01,3,集合竞价报单,09:10:00,3,603015
SG01,4,集合竞价撮合,09:14:00,5,603015
SG01,5,非交易,09:15:00,1,603015
SG01,6,连续交易,09:15:00,2,603015
SG01,7,非交易,11:30:00,1,603015
SG01,8,连续交易,13:00:00,2,603015
SG01,9,非交易,15:15:00,1,603015
SG01,10,收盘,15:15:00,6,603015
SG01,1,开盘前,06:00:00,0,603016
SG01,2,非交易,09:10:00,1,603016
SG01,3,集合竞价报单,09:10:00,3,603016
SG01,4,集合竞价撮合,09:14:00,5,603016
SG01,5,非交易,09:15:00,1,603016
SG01,6,连续交易,09:15:00,2,603016
SG01,7,非交易,11:30:00,1,603016
SG01,8,连续交易,13:00:00,2,603016
SG01,9,非交易,15:15:00,1,603016
SG01,10,收盘,15:15:00,6,603016
SG01,1,开盘前,06:00:00,0,603017
SG01,2,非交易,09:10:00,1,603017
SG01,3,集合竞价报单,09:10:00,3,603017
SG01,4,集合竞价撮合,09:14:00,5,603017
SG01,5,非交易,09:15:00,1,603017
SG01,6,连续交易,09:15:00,2,603017
SG01,7,非交易,11:30:00,1,603017
SG01,8,连续交易,13:00:00,2,603017
SG01,9,非交易,15:15:00,1,603017
SG01,10,收盘,15:15:00,6,603017
SG01,1,开盘前,06:00:00,0,603018
SG01,2,非交易,09:10:00,1,603018
SG01,3,集合竞价报单,09:10:00,3,603018
SG01,4,集合竞价撮合,09:14:00,5,603018
SG01,5,非交易,09:15:00,1,603018
SG01,6,连续交易,09:15:00,2,603018
SG01,7,非交易,11:30:00,1,603018
SG01,8,连续交易,13:00:00,2,603018
SG01,9,非交易,15:15:00,1,603018
SG01,10,收盘,15:15:00,6,603018
SG01,1,开盘前,06:00:00,0,603019
SG01,2,非交易,09:10:00,1,603019
SG01,3,集合竞价报单,09:10:00,3,603019
SG01,4,集合竞价撮合,09:14:00,5,603019
SG01,5,非交易,09:15:00,1,603019
SG01,6,连续交易,09:15:00,2,603019
SG01,7,非交易,11:30:00,1,603019
